file,area,brightness,centroid_x,centroid_y
nasa_7.png,3.0,487,345.3333333333333,99.33333333333333
nasa_7.png,1.0,133,360.0,99.0
nasa_7.png,2.0,294,455.5,99.5
nasa_7.png,53.0,8964,472.9811320754717,104.98113207547169
nasa_7.png,16.0,2732,620.75,101.6875
nasa_7.png,7.0,1039,636.1428571428571,101.14285714285714
nasa_7.png,11.0,2048,687.5454545454545,102.18181818181819
nasa_7.png,12.0,2050,700.6666666666666,102.0
nasa_7.png,7.0,1236,704.0,102.0
nasa_7.png,15.0,2823,742.2,101.86666666666666
nasa_7.png,1.0,227,156.0,100.0
nasa_7.png,2.0,278,542.0,100.5
nasa_7.png,12.0,2389,626.75,102.58333333333333
nasa_7.png,17.0,3165,632.2941176470588,102.70588235294117
nasa_7.png,14.0,2653,640.5,102.57142857142857
nasa_7.png,13.0,2412,646.0,102.38461538461539
nasa_7.png,13.0,2297,667.0,102.0
nasa_7.png,13.0,2338,672.3076923076923,102.61538461538461
nasa_7.png,15.0,2762,677.4666666666667,102.66666666666667
nasa_7.png,13.0,2165,683.0,101.6923076923077
nasa_7.png,8.0,1519,691.5,101.375
nasa_7.png,17.0,3045,696.4117647058823,102.52941176470588
nasa_7.png,18.0,3297,708.0,102.5
nasa_7.png,15.0,2516,714.0666666666667,102.0
nasa_7.png,9.0,1814,755.0,102.0
nasa_7.png,4.0,718,305.5,101.5
nasa_7.png,5.0,808,396.0,102.2
nasa_7.png,2.0,290,373.5,102.0
nasa_7.png,1.0,129,241.0,103.0
nasa_7.png,3.0,422,385.3333333333333,103.33333333333333
nasa_7.png,4.0,556,403.5,104.5
nasa_7.png,2.0,343,732.0,104.5
nasa_7.png,4.0,565,261.0,105.5
nasa_7.png,1.0,137,274.0,106.0
nasa_7.png,4.0,616,290.5,106.5
nasa_7.png,1.0,149,350.0,106.0
nasa_7.png,1.0,134,597.0,106.0
nasa_7.png,188.0,29567,554.2765957446809,142.99468085106383
nasa_7.png,2.0,276,283.5,107.5
nasa_7.png,4.0,579,324.5,107.5
nasa_7.png,2.0,319,427.5,107.0
nasa_7.png,1.0,130,224.0,108.0
nasa_7.png,7.0,1133,433.2857142857143,108.85714285714286
nasa_7.png,2.0,263,384.5,109.0
nasa_7.png,1.0,141,448.0,109.0
nasa_7.png,22.0,4151,91.5,113.0
nasa_7.png,15.0,2685,103.6,113.06666666666666
nasa_7.png,1.0,137,108.0,110.0
nasa_7.png,16.0,2698,122.5625,113.0
nasa_7.png,7.0,1159,275.0,111.0
nasa_7.png,1.0,131,360.0,110.0
nasa_7.png,5.0,772,479.2,110.4
nasa_7.png,4.0,552,508.5,110.5
nasa_7.png,3.0,432,555.3333333333334,110.66666666666667
nasa_7.png,11.0,2047,117.36363636363636,113.81818181818181
nasa_7.png,14.0,2440,134.42857142857142,113.64285714285714
nasa_7.png,1.0,132,216.0,111.0
nasa_7.png,4.0,615,262.5,112.0
nasa_7.png,1.0,132,383.0,111.0
nasa_7.png,1.0,134,454.0,111.0
nasa_7.png,13.0,2045,485.46153846153845,113.23076923076923
nasa_7.png,7.0,1162,527.0,112.0
nasa_7.png,1.0,142,541.0,111.0
nasa_7.png,1.0,139,562.0,111.0
nasa_7.png,1.0,129,612.0,111.0
nasa_7.png,21.0,3828,97.66666666666667,114.23809523809524
nasa_7.png,5.0,957,108.0,114.0
nasa_7.png,13.0,2386,112.53846153846153,114.38461538461539
nasa_7.png,13.0,2247,128.84615384615384,114.07692307692308
nasa_7.png,3.0,406,446.6666666666667,112.33333333333333
nasa_7.png,1.0,130,605.0,112.0
nasa_7.png,1.0,129,615.0,112.0
nasa_7.png,5.0,704,295.8,113.6
nasa_7.png,1.0,131,435.0,114.0
nasa_7.png,2.0,292,449.5,114.0
nasa_7.png,2.0,277,539.0,114.5
nasa_7.png,12.0,1884,260.3333333333333,116.16666666666667
nasa_7.png,6.0,947,266.5,115.33333333333333
nasa_7.png,1.0,130,411.0,115.0
nasa_7.png,1.0,155,522.0,115.0
nasa_7.png,1.0,142,568.0,116.0
nasa_7.png,5.0,758,475.6,118.2
nasa_7.png,6.0,880,481.5,118.5
nasa_7.png,1.0,130,556.0,117.0
nasa_7.png,2.0,259,253.5,118.0
nasa_7.png,17.0,3014,685.4117647058823,121.52941176470588
nasa_7.png,19.0,3266,736.1578947368421,121.26315789473684
nasa_7.png,7.0,1581,741.0,121.0
nasa_7.png,12.0,2126,771.0,121.75
nasa_7.png,22.0,3875,776.2727272727273,121.5
nasa_7.png,20.0,3595,785.6,121.3
nasa_7.png,16.0,2902,791.75,121.6875
nasa_7.png,10.0,1860,796.7,121.7
nasa_7.png,15.0,2952,79.66666666666667,121.73333333333333
nasa_7.png,7.0,1146,84.0,122.0
nasa_7.png,10.0,1923,114.6,123.4
nasa_7.png,21.0,3947,120.14285714285714,121.85714285714286
nasa_7.png,19.0,3730,128.94736842105263,121.89473684210526
nasa_7.png,15.0,2923,135.13333333333333,122.13333333333334
nasa_7.png,20.0,3811,141.0,121.9
nasa_7.png,11.0,1981,146.1818181818182,122.45454545454545
nasa_7.png,23.0,3444,245.6086956521739,120.52173913043478
nasa_7.png,1.0,129,632.0,119.0
nasa_7.png,13.0,2101,701.8461538461538,121.61538461538461
nasa_7.png,9.0,1830,754.3333333333334,122.0
nasa_7.png,10.0,1834,98.0,122.2
nasa_7.png,3.0,458,399.6666666666667,120.66666666666667
nasa_7.png,4.0,596,423.5,120.5
nasa_7.png,7.0,1077,558.8571428571429,121.85714285714286
nasa_7.png,1.0,134,562.0,120.0
nasa_7.png,14.0,2749,691.5,122.14285714285714
nasa_7.png,11.0,2217,697.3636363636364,121.81818181818181
nasa_7.png,15.0,2820,706.6666666666666,122.4
nasa_7.png,13.0,2382,712.4615384615385,122.53846153846153
nasa_7.png,25.0,4070,719.8,122.16
nasa_7.png,13.0,2365,727.5384615384615,122.3076923076923
nasa_7.png,11.0,1945,745.6363636363636,123.0
nasa_7.png,13.0,2322,750.5384615384615,122.3076923076923
nasa_7.png,16.0,2920,759.0,122.1875
nasa_7.png,7.0,1252,763.5714285714286,121.57142857142857
nasa_7.png,12.0,2404,88.5,123.33333333333333
nasa_7.png,12.0,2267,93.83333333333333,122.91666666666667
nasa_7.png,13.0,2660,102.61538461538461,122.92307692307692
nasa_7.png,7.0,1341,107.42857142857143,122.42857142857143
nasa_7.png,1.0,129,191.0,121.0
nasa_7.png,1.0,132,292.0,121.0
nasa_7.png,2.0,337,503.5,121.0
nasa_7.png,2.0,306,548.0,121.5
nasa_7.png,1.0,129,637.0,121.0
nasa_7.png,2.0,304,743.5,121.0
nasa_7.png,12.0,1905,296.3333333333333,123.91666666666667
nasa_7.png,2.0,306,487.0,122.5
nasa_7.png,1.0,136,587.0,122.0
nasa_7.png,1.0,129,447.0,123.0
nasa_7.png,4.0,606,480.5,123.5
nasa_7.png,3.0,414,434.6666666666667,124.33333333333333
nasa_7.png,1.0,131,563.0,124.0
nasa_7.png,1.0,225,781.0,124.0
nasa_7.png,2.0,316,124.5,125.0
nasa_7.png,7.0,1084,535.7142857142857,126.0
nasa_7.png,6.0,861,543.6666666666666,126.5
nasa_7.png,1.0,132,410.0,126.0
nasa_7.png,5.0,745,420.8,127.2
nasa_7.png,1.0,131,557.0,126.0
nasa_7.png,1.0,130,178.0,127.0
nasa_7.png,3.0,418,210.0,127.33333333333333
nasa_7.png,1.0,136,250.0,127.0
nasa_7.png,3.0,432,388.3333333333333,127.33333333333333
nasa_7.png,2.0,273,540.5,127.0
nasa_7.png,8.0,1210,582.5,128.5
nasa_7.png,1.0,130,650.0,127.0
nasa_7.png,1.0,129,173.0,129.0
nasa_7.png,3.0,410,206.33333333333334,130.0
nasa_7.png,7.0,1150,390.2857142857143,130.0
nasa_7.png,1.0,130,171.0,130.0
nasa_7.png,1.0,129,656.0,130.0
nasa_7.png,1.0,149,309.0,131.0
nasa_7.png,1.0,133,399.0,131.0
nasa_7.png,2.0,274,579.0,131.5
nasa_7.png,9.0,1269,166.22222222222223,132.66666666666666
nasa_7.png,3.0,417,409.0,133.0
nasa_7.png,3.0,458,491.3333333333333,132.33333333333334
nasa_7.png,1.0,158,197.0,133.0
nasa_7.png,4.0,633,242.5,133.5
nasa_7.png,1.0,143,378.0,133.0
nasa_7.png,4.0,550,402.5,133.5
nasa_7.png,1.0,160,427.0,133.0
nasa_7.png,3.0,413,487.3333333333333,133.33333333333334
nasa_7.png,1.0,133,171.0,134.0
nasa_7.png,3.0,416,596.6666666666666,134.33333333333334
nasa_7.png,6.0,823,665.0,134.5
nasa_7.png,3.0,435,404.6666666666667,135.66666666666666
nasa_7.png,1.0,129,431.0,135.0
nasa_7.png,15.0,2205,491.8,138.6
nasa_7.png,2.0,306,551.5,135.0
nasa_7.png,1.0,131,571.0,135.0
nasa_7.png,4.0,615,646.75,135.75
nasa_7.png,1.0,131,160.0,136.0
nasa_7.png,18.0,2560,181.44444444444446,138.16666666666666
nasa_7.png,2.0,290,478.0,136.5
nasa_7.png,1.0,141,424.0,137.0
nasa_7.png,10.0,1420,543.0,139.1
nasa_7.png,3.0,396,658.6666666666666,137.66666666666666
nasa_7.png,2.0,281,372.0,138.5
nasa_7.png,2.0,310,403.0,138.5
nasa_7.png,6.0,952,420.5,139.33333333333334
nasa_7.png,1.0,149,286.0,140.0
nasa_7.png,1.0,149,629.0,141.0
nasa_7.png,3.0,405,649.0,141.66666666666666
nasa_7.png,1.0,132,172.0,142.0
nasa_7.png,2.0,275,190.5,142.0
nasa_7.png,4.0,536,398.25,143.0
nasa_7.png,9.0,1911,703.2222222222222,145.0
nasa_7.png,43.0,7860,710.5813953488372,145.30232558139534
nasa_7.png,18.0,3538,721.1111111111111,145.16666666666666
nasa_7.png,18.0,3538,730.3888888888889,145.66666666666666
nasa_7.png,8.0,1126,748.125,144.75
nasa_7.png,1.0,129,193.0,143.0
nasa_7.png,1.0,130,351.0,143.0
nasa_7.png,2.0,288,401.5,143.0
nasa_7.png,5.0,739,413.6,144.0
nasa_7.png,7.0,1166,500.14285714285717,143.71428571428572
nasa_7.png,1.0,133,147.0,144.0
nasa_7.png,2.0,304,420.5,144.0
nasa_7.png,1.0,134,545.0,144.0
nasa_7.png,32.0,6404,741.25,146.1875
nasa_7.png,15.0,2949,752.4,145.93333333333334
nasa_7.png,1.0,129,145.0,145.0
nasa_7.png,3.0,412,364.3333333333333,145.33333333333334
nasa_7.png,6.0,883,493.3333333333333,146.5
nasa_7.png,3.0,422,540.6666666666666,145.66666666666666
nasa_7.png,4.0,572,735.0,146.5
nasa_7.png,54.0,8709,401.4259259259259,149.9814814814815
nasa_7.png,1.0,130,684.0,146.0
nasa_7.png,19.0,3640,54.0,150.21052631578948
nasa_7.png,20.0,3545,59.65,150.5
nasa_7.png,7.0,1109,70.0,150.0
nasa_7.png,7.0,1230,72.0,150.0
nasa_7.png,20.0,3653,79.7,150.1
nasa_7.png,15.0,2909,86.06666666666666,149.93333333333334
nasa_7.png,21.0,3692,91.76190476190476,149.95238095238096
nasa_7.png,4.0,603,561.75,147.75
nasa_7.png,3.0,436,667.3333333333334,147.66666666666666
nasa_7.png,36.0,5211,684.1944444444445,151.69444444444446
nasa_7.png,13.0,2510,65.38461538461539,150.46153846153845
nasa_7.png,1.0,153,180.0,148.0
nasa_7.png,2.0,266,205.5,148.0
nasa_7.png,1.0,133,450.0,148.0
nasa_7.png,2.0,294,477.5,148.0
nasa_7.png,2.0,272,485.0,148.5
nasa_7.png,7.0,974,210.14285714285714,149.85714285714286
nasa_7.png,8.0,1181,413.375,150.625
nasa_7.png,2.0,287,641.0,149.5
nasa_7.png,2.0,281,164.0,150.5
nasa_7.png,7.0,1283,196.28571428571428,151.0
nasa_7.png,2.0,293,494.5,150.5
nasa_7.png,19.0,3240,499.63157894736844,153.47368421052633
nasa_7.png,2.0,259,135.5,151.5
nasa_7.png,5.0,720,205.8,151.8
nasa_7.png,1.0,130,224.0,151.0
nasa_7.png,5.0,672,459.0,151.8
nasa_7.png,2.0,274,484.5,151.5
nasa_7.png,5.0,775,583.6,151.4
nasa_7.png,7.0,1007,217.71428571428572,153.0
nasa_7.png,2.0,326,558.5,152.0
nasa_7.png,2.0,266,629.5,152.0
nasa_7.png,2.0,278,640.5,152.0
nasa_7.png,1.0,129,693.0,152.0
nasa_7.png,6.0,844,394.1666666666667,153.33333333333334
nasa_7.png,13.0,1909,589.3846153846154,154.76923076923077
nasa_7.png,6.0,892,594.1666666666666,154.33333333333334
nasa_7.png,6.0,885,291.1666666666667,155.0
nasa_7.png,3.0,423,337.6666666666667,154.66666666666666
nasa_7.png,16.0,2632,488.0625,155.6875
nasa_7.png,2.0,269,495.5,154.5
nasa_7.png,2.0,291,578.0,154.5
nasa_7.png,4.0,555,318.5,156.0
nasa_7.png,2.0,323,325.5,155.0
nasa_7.png,1.0,129,351.0,155.0
nasa_7.png,1.0,134,361.0,155.0
nasa_7.png,15.0,2937,39.666666666666664,159.06666666666666
nasa_7.png,7.0,1212,45.0,159.0
nasa_7.png,9.0,1801,58.22222222222222,159.22222222222223
nasa_7.png,12.0,2107,74.75,159.66666666666666
nasa_7.png,18.0,3577,80.05555555555556,159.0
nasa_7.png,18.0,3554,89.22222222222223,159.38888888888889
nasa_7.png,16.0,3025,95.375,159.4375
nasa_7.png,15.0,2983,101.4,158.8
nasa_7.png,10.0,1911,106.4,160.4
nasa_7.png,1.0,131,160.0,156.0
nasa_7.png,18.0,3040,312.22222222222223,157.55555555555554
nasa_7.png,1.0,142,358.0,156.0
nasa_7.png,31.0,5255,365.4193548387097,159.29032258064515
nasa_7.png,1.0,130,128.0,157.0
nasa_7.png,3.0,411,397.3333333333333,157.33333333333334
nasa_7.png,2.0,262,618.5,157.0
nasa_7.png,1.0,131,650.0,157.0
nasa_7.png,15.0,2654,49.333333333333336,160.26666666666668
nasa_7.png,12.0,2242,54.166666666666664,160.08333333333334
nasa_7.png,17.0,3174,62.8235294117647,160.0
nasa_7.png,7.0,1437,67.42857142857143,159.42857142857142
nasa_7.png,1.0,135,230.0,158.0
nasa_7.png,2.0,290,667.5,158.0
nasa_7.png,1.0,129,232.0,159.0
nasa_7.png,1.0,139,288.0,159.0
nasa_7.png,1.0,129,615.0,159.0
nasa_7.png,4.0,559,663.5,159.5
nasa_7.png,1.0,130,117.0,160.0
nasa_7.png,1.0,145,136.0,160.0
nasa_7.png,11.0,1741,154.27272727272728,162.0
nasa_7.png,1.0,137,215.0,160.0
nasa_7.png,1.0,132,495.0,160.0
nasa_7.png,6.0,861,498.8333333333333,162.16666666666666
nasa_7.png,1.0,134,589.0,160.0
nasa_7.png,8.0,1142,122.0,161.5
nasa_7.png,1.0,130,238.0,161.0
nasa_7.png,13.0,1839,654.5384615384615,162.92307692307693
nasa_7.png,1.0,199,85.0,162.0
nasa_7.png,7.0,974,242.14285714285714,162.42857142857142
nasa_7.png,1.0,133,489.0,162.0
nasa_7.png,1.0,136,649.0,162.0
nasa_7.png,1.0,139,683.0,162.0
nasa_7.png,1.0,130,126.0,163.0
nasa_7.png,1.0,130,309.0,163.0
nasa_7.png,1.0,152,599.0,163.0
nasa_7.png,2.0,276,702.0,163.5
nasa_7.png,1.0,131,129.0,164.0
nasa_7.png,2.0,277,197.0,164.5
nasa_7.png,3.0,521,315.3333333333333,164.33333333333334
nasa_7.png,10.0,1400,338.2,165.5
nasa_7.png,4.0,558,481.0,164.5
nasa_7.png,5.0,760,494.0,165.0
nasa_7.png,9.0,1323,508.8888888888889,165.55555555555554
nasa_7.png,1.0,129,708.0,164.0
nasa_7.png,2.0,261,247.5,165.0
nasa_7.png,2.0,307,277.5,165.0
nasa_7.png,3.0,432,490.0,165.0
nasa_7.png,1.0,133,504.0,165.0
nasa_7.png,6.0,886,600.1666666666666,166.0
nasa_7.png,2.0,275,603.5,165.0
nasa_7.png,20.0,2764,641.4,168.05
nasa_7.png,11.0,1582,138.27272727272728,167.8181818181818
nasa_7.png,11.0,1810,146.0909090909091,167.27272727272728
nasa_7.png,4.0,598,251.0,166.5
nasa_7.png,2.0,275,646.5,166.0
nasa_7.png,1.0,132,592.0,167.0
nasa_7.png,14.0,2747,728.4285714285714,170.35714285714286
nasa_7.png,25.0,4556,743.0,170.48
nasa_7.png,18.0,3645,752.3888888888889,170.66666666666666
nasa_7.png,1.0,131,255.0,168.0
nasa_7.png,1.0,137,363.0,168.0
nasa_7.png,7.0,1032,490.0,170.0
nasa_7.png,24.0,4086,735.9583333333334,170.125
nasa_7.png,9.0,1282,770.3333333333334,170.33333333333334
nasa_7.png,1.0,132,133.0,169.0
nasa_7.png,1.0,136,152.0,169.0
nasa_7.png,4.0,571,498.25,169.75
nasa_7.png,1.0,132,503.0,169.0
nasa_7.png,1.0,139,616.0,169.0
nasa_7.png,33.0,6347,763.1515151515151,171.3939393939394
nasa_7.png,15.0,2871,774.5333333333333,171.26666666666668
nasa_7.png,2.0,268,155.5,170.0
nasa_7.png,2.0,266,259.5,170.0
nasa_7.png,2.0,288,433.0,170.5
nasa_7.png,4.0,618,757.0,171.5
nasa_7.png,10.0,1714,494.8,172.7
nasa_7.png,1.0,130,592.0,171.0
nasa_7.png,11.0,1692,717.4545454545455,171.36363636363637
nasa_7.png,3.0,438,265.0,172.0
nasa_7.png,20.0,2826,298.0,174.45
nasa_7.png,35.0,4972,691.3142857142857,173.42857142857142
nasa_7.png,8.0,1151,709.5,172.0
nasa_7.png,3.0,428,137.33333333333334,174.33333333333334
nasa_7.png,4.0,588,292.5,174.5
nasa_7.png,4.0,592,336.5,175.0
nasa_7.png,25.0,4091,135.12,179.24
nasa_7.png,2.0,312,144.5,175.0
nasa_7.png,5.0,788,154.2,175.6
nasa_7.png,1.0,144,232.0,175.0
nasa_7.png,2.0,273,274.5,175.5
nasa_7.png,1.0,131,322.0,175.0
nasa_7.png,4.0,587,326.0,175.5
nasa_7.png,3.0,433,481.3333333333333,175.66666666666666
nasa_7.png,124.0,20819,501.16129032258067,185.01612903225808
nasa_7.png,1.0,138,511.0,175.0
nasa_7.png,11.0,1570,658.8181818181819,175.9090909090909
nasa_7.png,14.0,2023,671.3571428571429,175.07142857142858
nasa_7.png,1.0,130,107.0,176.0
nasa_7.png,2.0,271,257.0,176.5
nasa_7.png,1.0,149,260.0,176.0
nasa_7.png,1.0,135,304.0,176.0
nasa_7.png,2.0,271,391.0,176.5
nasa_7.png,1.0,138,394.0,176.0
nasa_7.png,13.0,1833,644.6153846153846,176.92307692307693
nasa_7.png,1.0,129,701.0,176.0
nasa_7.png,4.0,567,211.0,177.75
nasa_7.png,4.0,600,217.5,177.5
nasa_7.png,1.0,133,371.0,177.0
nasa_7.png,35.0,5520,513.0857142857143,182.02857142857144
nasa_7.png,2.0,267,536.0,177.5
nasa_7.png,2.0,303,130.0,178.5
nasa_7.png,1.0,137,233.0,178.0
nasa_7.png,5.0,743,238.6,179.2
nasa_7.png,15.0,2366,480.26666666666665,180.4
nasa_7.png,70.0,10245,601.0857142857143,180.32857142857142
nasa_7.png,10.0,1423,630.6,178.1
nasa_7.png,1.0,130,104.0,179.0
nasa_7.png,1.0,151,331.0,179.0
nasa_7.png,7.0,1152,486.2857142857143,180.71428571428572
nasa_7.png,3.0,418,699.3333333333334,179.66666666666666
nasa_7.png,3.0,422,241.66666666666666,181.0
nasa_7.png,1.0,130,121.0,181.0
nasa_7.png,2.0,299,263.0,181.5
nasa_7.png,5.0,722,289.0,181.4
nasa_7.png,4.0,603,537.5,181.5
nasa_7.png,2.0,282,544.5,181.0
nasa_7.png,2.0,274,253.5,182.0
nasa_7.png,3.0,401,707.0,183.0
nasa_7.png,1.0,135,185.0,183.0
nasa_7.png,1.0,136,247.0,183.0
nasa_7.png,2.0,284,412.5,183.0
nasa_7.png,1.0,129,727.0,183.0
nasa_7.png,3.0,432,232.66666666666666,184.33333333333334
nasa_7.png,3.0,447,475.6666666666667,184.33333333333334
nasa_7.png,16.0,2577,117.9375,187.1875
nasa_7.png,10.0,1663,491.8,186.0
nasa_7.png,2.0,287,539.5,185.0
nasa_7.png,21.0,2929,109.9047619047619,188.28571428571428
nasa_7.png,2.0,285,256.0,186.5
nasa_7.png,6.0,882,301.1666666666667,187.0
nasa_7.png,1.0,130,483.0,186.0
nasa_7.png,18.0,2592,546.3333333333334,190.33333333333334
nasa_7.png,1.0,130,97.0,187.0
nasa_7.png,3.0,401,293.6666666666667,187.66666666666666
nasa_7.png,1.0,135,431.0,187.0
nasa_7.png,1.0,133,559.0,187.0
nasa_7.png,1.0,149,647.0,188.0
nasa_7.png,2.0,278,483.5,189.0
nasa_7.png,10.0,1668,495.5,190.7
nasa_7.png,3.0,422,552.6666666666666,190.66666666666666
nasa_7.png,6.0,899,582.1666666666666,191.0
nasa_7.png,1.0,141,279.0,191.0
nasa_7.png,2.0,291,475.0,191.5
nasa_7.png,1.0,130,507.0,192.0
nasa_7.png,1.0,146,635.0,192.0
nasa_7.png,3.0,410,102.0,193.33333333333334
nasa_7.png,1.0,142,449.0,193.0
nasa_7.png,1.0,129,562.0,193.0
nasa_7.png,1.0,130,92.0,194.0
nasa_7.png,2.0,263,320.5,194.0
nasa_7.png,3.0,402,490.3333333333333,194.33333333333334
nasa_7.png,11.0,1679,509.90909090909093,195.72727272727272
nasa_7.png,1.0,142,670.0,194.0
nasa_7.png,1.0,142,109.0,195.0
nasa_7.png,3.0,408,324.0,195.66666666666666
nasa_7.png,4.0,553,657.5,196.0
nasa_7.png,5.0,746,700.4,196.2
nasa_7.png,4.0,581,118.25,196.25
nasa_7.png,1.0,132,168.0,196.0
nasa_7.png,4.0,551,614.25,197.25
nasa_7.png,6.0,813,89.0,198.5
nasa_7.png,2.0,264,327.5,197.0
nasa_7.png,2.0,300,516.5,197.0
nasa_7.png,2.0,303,601.0,197.5
nasa_7.png,2.0,270,693.5,197.0
nasa_7.png,1.0,137,280.0,198.0
nasa_7.png,1.0,130,330.0,198.0
nasa_7.png,1.0,135,383.0,198.0
nasa_7.png,4.0,564,333.5,199.5
nasa_7.png,1.0,136,486.0,199.0
nasa_7.png,1.0,130,536.0,199.0
nasa_7.png,1.0,129,539.0,199.0
nasa_7.png,1.0,129,101.0,200.0
nasa_7.png,3.0,434,379.0,201.0
nasa_7.png,5.0,842,501.2,200.6
nasa_7.png,2.0,272,526.0,200.5
nasa_7.png,1.0,144,534.0,200.0
nasa_7.png,5.0,701,601.8,200.4
nasa_7.png,8.0,1104,658.875,200.875
nasa_7.png,1.0,136,678.0,200.0
nasa_7.png,2.0,285,115.0,201.5
nasa_7.png,2.0,272,554.5,201.0
nasa_7.png,4.0,550,655.0,201.75
nasa_7.png,2.0,270,706.5,201.0
nasa_7.png,1.0,130,87.0,202.0
nasa_7.png,1.0,137,306.0,202.0
nasa_7.png,1.0,141,332.0,202.0
nasa_7.png,4.0,551,341.5,202.75
nasa_7.png,17.0,3315,21.235294117647058,206.35294117647058
nasa_7.png,16.0,3152,27.3125,206.5625
nasa_7.png,7.0,1641,37.0,206.0
nasa_7.png,13.0,1824,39.53846153846154,205.92307692307693
nasa_7.png,16.0,3032,47.1875,206.125
nasa_7.png,17.0,3366,52.76470588235294,206.41176470588235
nasa_7.png,19.0,3537,58.94736842105263,206.0
nasa_7.png,1.0,142,118.0,203.0
nasa_7.png,1.0,139,504.0,203.0
nasa_7.png,14.0,2006,526.5714285714286,203.85714285714286
nasa_7.png,2.0,285,566.0,203.5
nasa_7.png,1.0,130,704.0,203.0
nasa_7.png,3.0,406,707.3333333333334,203.66666666666666
nasa_7.png,17.0,3080,32.8235294117647,207.0
nasa_7.png,1.0,132,175.0,205.0
nasa_7.png,1.0,137,347.0,205.0
nasa_7.png,1.0,134,382.0,205.0
nasa_7.png,3.0,431,715.3333333333334,205.33333333333334
nasa_7.png,17.0,3089,760.8235294117648,207.76470588235293
nasa_7.png,21.0,3952,773.5238095238095,208.42857142857142
nasa_7.png,16.0,3018,791.5,208.25
nasa_7.png,7.0,1260,796.0,208.0
nasa_7.png,1.0,129,349.0,206.0
nasa_7.png,3.0,434,479.6666666666667,206.33333333333334
nasa_7.png,8.0,1390,583.125,206.875
nasa_7.png,12.0,2040,809.8333333333334,208.25
nasa_7.png,13.0,2550,814.3846153846154,208.53846153846155
nasa_7.png,12.0,1913,111.5,208.5
nasa_7.png,5.0,763,354.2,207.4
nasa_7.png,6.0,964,597.0,207.5
nasa_7.png,13.0,2500,767.3076923076923,209.53846153846155
nasa_7.png,7.0,1336,777.4285714285714,208.42857142857142
nasa_7.png,14.0,2698,782.6428571428571,209.0
nasa_7.png,12.0,2378,800.5,209.33333333333334
nasa_7.png,10.0,1872,805.7,209.3
nasa_7.png,1.0,189,807.0,207.0
nasa_7.png,6.0,1072,819.5,208.0
nasa_7.png,2.0,271,493.5,208.0
nasa_7.png,4.0,564,509.0,208.5
nasa_7.png,20.0,3052,516.35,209.85
nasa_7.png,2.0,264,222.0,209.5
nasa_7.png,3.0,473,290.3333333333333,209.33333333333334
nasa_7.png,5.0,894,371.4,209.8
nasa_7.png,1.0,134,694.0,209.0
nasa_7.png,5.0,737,297.8,210.4
nasa_7.png,1.0,132,360.0,210.0
nasa_7.png,5.0,764,476.2,210.6
nasa_7.png,2.0,275,116.0,211.5
nasa_7.png,2.0,269,362.5,211.0
nasa_7.png,13.0,1967,404.9230769230769,213.53846153846155
nasa_7.png,4.0,664,604.25,212.0
nasa_7.png,13.0,2564,8.538461538461538,215.15384615384616
nasa_7.png,9.0,1334,13.777777777777779,215.22222222222223
nasa_7.png,13.0,2265,43.76923076923077,216.0
nasa_7.png,19.0,3575,49.21052631578947,215.26315789473685
nasa_7.png,22.0,4005,58.04545454545455,215.45454545454547
nasa_7.png,19.0,3509,70.21052631578948,215.21052631578948
nasa_7.png,11.0,2036,75.36363636363636,215.45454545454547
nasa_7.png,1.0,129,252.0,212.0
nasa_7.png,1.0,137,293.0,212.0
nasa_7.png,2.0,265,623.5,212.0
nasa_7.png,9.0,1788,27.11111111111111,215.44444444444446
nasa_7.png,9.0,1686,63.888888888888886,215.77777777777777
nasa_7.png,1.0,135,337.0,213.0
nasa_7.png,1.0,131,367.0,213.0
nasa_7.png,1.0,130,482.0,213.0
nasa_7.png,3.0,435,497.3333333333333,213.33333333333334
nasa_7.png,1.0,143,596.0,213.0
nasa_7.png,2.0,292,601.0,213.5
nasa_7.png,16.0,2746,18.125,216.375
nasa_7.png,10.0,1876,23.3,215.7
nasa_7.png,17.0,3157,32.0,215.94117647058823
nasa_7.png,7.0,1363,36.42857142857143,215.42857142857142
nasa_7.png,5.0,748,257.4,215.2
nasa_7.png,1.0,148,290.0,214.0
nasa_7.png,1.0,131,348.0,214.0
nasa_7.png,1.0,130,355.0,214.0
nasa_7.png,5.0,692,371.0,214.6
nasa_7.png,11.0,2127,778.3636363636364,218.0
nasa_7.png,17.0,3468,783.6470588235294,217.35294117647058
nasa_7.png,20.0,3842,793.1,216.85
nasa_7.png,10.0,2010,798.9,217.4
nasa_7.png,11.0,2004,804.0909090909091,218.0
nasa_7.png,1.0,137,417.0,215.0
nasa_7.png,1.0,130,448.0,215.0
nasa_7.png,1.0,136,455.0,215.0
nasa_7.png,1.0,149,481.0,215.0
nasa_7.png,1.0,140,733.0,215.0
nasa_7.png,1.0,134,80.0,216.0
nasa_7.png,3.0,402,376.0,216.66666666666666
nasa_7.png,1.0,136,721.0,216.0
nasa_7.png,1.0,129,748.0,216.0
nasa_7.png,2.0,289,147.5,217.0
nasa_7.png,1.0,136,216.0,217.0
nasa_7.png,2.0,267,277.5,217.0
nasa_7.png,1.0,129,338.0,217.0
nasa_7.png,2.0,302,582.5,217.0
nasa_7.png,1.0,196,22.0,218.0
nasa_7.png,1.0,187,54.0,218.0
nasa_7.png,1.0,131,79.0,218.0
