tile_index,type,area,brightness_sum,max_pixel,centroid_y,centroid_x
8,star,10.0,2281.640380859375,183.68020629882812,634.4,1652.9
7,star,12.0,2820.6982421875,212.94740295410156,1236.0,891.0
7,comet,199.5,36404.2734375,250.43099975585938,1222.3667502088556,757.7284878863826
7,star,8.0,1574.8056640625,153.25559997558594,1209.5,913.5
7,star,6.0,1807.424072265625,197.9969940185547,1188.0,1174.5
7,comet,134.0,22608.78515625,248.19700622558594,1183.200248756219,1142.9353233830846
7,star,14.0,3134.749267578125,192.3966064453125,1151.5,1220.5
7,comet,53.0,10864.5986328125,233.72369384765625,1133.4622641509434,899.2861635220125
7,planet,21.5,4870.5859375,251.72979736328125,1126.3798449612402,1078.6201550387595
7,planet,31.0,6344.13818359375,223.6968994140625,1122.3870967741937,1153.47311827957
7,star,17.5,4580.91552734375,252.62649536132812,1106.4761904761904,1056.8666666666666
7,star,6.0,1881.7022705078125,226.539306640625,1072.0,623.5
7,planet,23.5,5964.16064453125,248.15379333496094,1067.4751773049645,730.0780141843971
7,galaxy,695.0,102371.6875,253.7205047607422,1069.8383693045562,1082.6558752997603
7,star,11.0,2710.838623046875,223.38710021972656,1053.5,685.0
7,star,13.0,2774.51806640625,181.560302734375,1037.6153846153848,960.5769230769231
7,planet,29.5,6887.2333984375,253.50160217285156,991.4971751412429,862.6045197740114
7,star,6.0,1900.906982421875,222.67520141601562,969.0,1107.5
7,comet,221.0,40608.7265625,243.44700622558594,969.1417797888386,1234.3076923076924
7,star,16.5,3272.07275390625,178.95700073242188,923.5656565656566,788.0505050505051
7,star,8.0,1851.7803955078125,190.6042938232422,880.5,1174.5
7,star,18.5,4469.64892578125,254.97450256347656,867.5585585585585,693.9549549549549
7,galaxy,1415.5,232173.71875,254.97450256347656,888.2788178499941,827.3287413163782
7,star,16.0,3727.265625,232.61199951171875,866.5,670.0
7,comet,71.5,15003.58984375,254.97450256347656,857.6876456876456,940.6270396270396
7,star,8.0,2292.70166015625,204.23939514160156,845.0,1172.0
7,star,14.0,3739.37109375,254.97450256347656,844.9285714285714,1004.1071428571429
7,comet,137.0,28086.412109375,254.67559814453125,848.7201946472019,970.9343065693431
7,star,11.5,2452.384521484375,185.4398956298828,821.927536231884,1236.550724637681
7,comet,104.5,21857.1015625,252.02870178222656,827.8006379585327,1169.4051036682615
7,comet,68.0,14268.4755859375,254.97450256347656,825.6544117647059,1083.3161764705883
7,star,15.0,3895.774658203125,254.97450256347656,816.0,908.1111111111111
7,star,11.5,2526.14501953125,183.52389526367188,814.927536231884,820.5507246376811
7,planet,24.5,5449.8037109375,243.42539978027344,812.5034013605442,1105.4421768707482
7,galaxy,1437.0,242999.21875,254.97450256347656,832.6020644861981,909.0691254929251
7,galaxy,599.0,93233.9296875,249.0720977783203,822.4666110183639,796.717306622148
7,star,11.5,3189.143310546875,236.08250427246094,804.5507246376811,1171.927536231884
7,star,6.0,1709.8856201171875,201.71249389648438,803.0,695.5
7,star,6.0,1734.227783203125,211.968994140625,801.5,726.0
7,star,15.5,2904.73779296875,152.23809814453125,796.3333333333333,783.7204301075269
7,planet,25.0,4176.9365234375,144.4071044921875,788.24,918.2133333333334
7,star,13.5,3245.42626953125,216.16419982910156,785.8641975308642,1117.1358024691358
7,planet,21.0,3580.5654296875,150.2115936279297,783.8571428571429,905.1428571428571
7,planet,24.5,4133.064453125,186.50599670410156,780.6666666666666,896.8911564625851
7,star,8.0,1706.3370361328125,171.03909301757812,776.5,904.5
7,comet,80.5,15439.638671875,253.80050659179688,766.5548654244307,938.4057971014493
7,planet,35.5,8103.443359375,241.38710021972656,761.018779342723,663.0328638497652
7,planet,25.0,5121.85888671875,218.72970581054688,756.58,910.8
7,comet,81.0,13485.3173828125,174.14959716796875,752.5617283950617,1068.9876543209875
7,comet,84.5,16181.6171875,243.47940063476562,715.7140039447731,646.1282051282051
7,star,10.0,2208.142578125,194.7886962890625,680.1,658.6
7,star,6.0,1609.13330078125,178.99859619140625,644.5,1113.0
7,planet,20.5,4715.5732421875,223.79409790039062,641.040650406504,669.0650406504064
7,planet,28.0,6445.595703125,254.97450256347656,626.1071428571429,740.0714285714286
11,star,8.5,1894.202392578125,188.08250427246094,1854.5686274509803,553.4313725490196
11,galaxy,431.0,69380.90625,238.37840270996094,1840.5634184068058,117.44276875483371
11,comet,114.5,20175.55859375,253.50160217285156,1826.9606986899562,305.7438136826783
11,comet,260.0,45169.4453125,239.04989624023438,1825.8596153846154,600.6423076923077
11,comet,90.5,14545.9814453125,220.88670349121094,1815.0036832412522,2.773480662983425
11,star,8.5,2209.4912109375,241.92010498046875,1760.4313725490197,55.431372549019606
11,star,8.5,1740.8251953125,175.2346954345703,1746.5686274509803,128.5686274509804
11,comet,148.5,20208.81640625,212.9510040283203,1752.1638608305275,458.14141414141415
11,comet,78.5,12611.0322265625,249.75160217285156,1748.9702760084924,438.53290870488314
11,comet,85.0,14394.705078125,254.97450256347656,1747.627450980392,118.60392156862744
11,star,18.5,4085.73681640625,254.97450256347656,1729.4414414414414,395.045045045045
11,comet,101.0,18203.759765625,252.02870178222656,1735.572607260726,107.51815181518151
11,planet,43.0,6247.76123046875,165.77569580078125,1729.4728682170542,350.12015503875966
11,star,8.5,1730.2506103515625,168.7877960205078,1722.4313725490197,73.56862745098039
11,comet,220.5,33155.6484375,235.22900390625,1714.6991685563114,97.67876039304609
11,star,8.0,1550.194580078125,168.42820739746094,1694.5,376.5
11,planet,42.0,8734.265625,254.97450256347656,1661.0119047619048,572.7936507936507
11,planet,29.0,4232.93701171875,169.6479034423828,1652.5689655172414,67.58620689655173
11,star,8.0,1647.6573486328125,162.3834991455078,1636.5,274.5
11,comet,100.5,12215.796875,208.04209899902344,1639.7164179104477,6.432835820895522
11,galaxy,452.0,64062.2578125,243.5565948486328,1649.261430678466,196.33517699115043
11,star,8.0,1613.529052734375,156.53970336914062,1616.5,598.5
11,planet,23.0,3706.169189453125,169.80250549316406,1612.0,294.0
11,planet,42.0,6556.291015625,207.96780395507812,1610.5,102.30952380952381
11,comet,79.5,14518.666015625,254.97450256347656,1575.3542976939202,492.3249475890985
11,planet,47.0,9162.9228515625,248.773193359375,1527.5319148936169,289.90425531914894
11,star,8.5,1750.11962890625,177.2447967529297,1526.5686274509803,155.5686274509804
11,comet,97.0,13194.9501953125,200.4053955078125,1517.8505154639174,263.3522336769759
11,star,8.0,2107.254150390625,242.8491973876953,1471.0,506.0
11,planet,23.5,4783.43408203125,254.97450256347656,1453.4539007092199,203.45390070921982
11,comet,64.5,9981.9794921875,218.0115966796875,1428.9354005167959,588.5994832041343
11,comet,72.5,10663.8671875,207.20570373535156,1413.7862068965517,486.25977011494246
11,galaxy,375.5,59194.515625,248.75160217285156,1409.8122503328896,563.6378162450067
11,star,8.0,1642.440673828125,168.506103515625,1396.5,543.5
11,star,15.0,2526.595458984375,147.32339477539062,1397.1,441.46666666666664
11,star,8.5,1961.700927734375,178.12469482421875,1385.4313725490197,121.43137254901958
11,planet,43.0,7414.81396484375,234.28909301757812,1375.3837209302326,29.751937984496124
11,planet,36.0,6636.94287109375,209.7519989013672,1363.388888888889,5.013888888888889
11,star,6.0,1670.7171630859375,218.47999572753906,1359.0,112.5
11,galaxy,682.0,97647.03125,251.43089294433594,1354.3870967741937,271.7152981427175
11,comet,68.5,10880.4638671875,228.1728973388672,1338.6642335766423,504.95620437956205
11,star,11.0,2458.2490234375,225.03399658203125,1333.0,123.5
11,star,12.0,2116.38671875,170.30960083007812,1316.6666666666667,387.3333333333333
11,star,12.0,2178.581787109375,189.87840270996094,1282.0,274.0
11,star,16.5,2979.672119140625,185.43389892578125,1268.3131313131314,347.2020202020202
11,planet,20.5,4172.6767578125,248.4311065673828,1257.5528455284552,362.5284552845528
11,planet,30.0,5018.7783203125,197.90130615234375,1248.8222222222223,310.65
11,star,5.0,1034.023193359375,115.26740264892578,1246.5,0.5
9,planet,23.5,4163.8271484375,199.37530517578125,1237.099290780142,2279.4609929078015
9,comet,94.5,14119.4248046875,248.19700622558594,1215.0723104056437,1956.4250440917108
9,star,15.0,3873.108154296875,254.67559814453125,1205.111111111111,2252.0
9,star,11.5,3189.29931640625,252.12449645996094,1195.4492753623188,2312.072463768116
9,star,6.0,1481.570068359375,182.47959899902344,1191.0,2090.5
9,comet,68.0,10233.275390625,189.68670654296875,1187.127450980392,2100.379901960784
9,planet,41.0,8680.2197265625,254.97450256347656,1172.2642276422764,1990.4512195121952
9,star,8.5,2272.958984375,209.10940551757812,1165.4313725490197,2187.4313725490197
9,star,17.0,3677.25341796875,235.51710510253906,1137.156862745098,2364.4117647058824
9,star,8.0,1639.3271484375,155.24229431152344,1136.5,2287.5
9,star,11.0,2264.826904296875,183.72109985351562,1136.5,2179.0
9,star,6.0,1365.9451904296875,174.81500244140625,1131.0,1918.5
9,planet,40.0,7408.7421875,227.131103515625,1126.3166666666666,1927.5958333333333
9,star,8.5,2118.33251953125,209.2991943359375,1123.4313725490197,2242.4313725490197
9,star,5.5,1356.4493408203125,193.80740356445312,1122.3939393939395,2478.060606060606
9,comet,115.0,17693.369140625,253.2135009765625,1115.0811594202899,2093.436231884058
9,planet,23.0,4171.68896484375,183.3531951904297,1107.8260869565217,2299.8478260869565
9,star,11.0,2473.6376953125,206.66439819335938,1100.0,2292.5
9,star,14.5,2495.711181640625,169.7906036376953,1081.83908045977,1928.8735632183907
9,planet,26.5,5259.8740234375,217.7991943359375,1080.4276729559747,2190.364779874214
9,planet,22.5,4350.24267578125,189.02020263671875,1067.2962962962963,2129.948148148148
9,star,11.5,2288.4384765625,153.07229614257812,1066.072463768116,2314.550724637681
9,star,13.0,2602.5029296875,201.16749572753906,1063.6666666666665,2215.6153846153848
9,star,15.0,2053.642822265625,111.1958999633789,1064.0,1875.0
9,star,8.5,1569.79296875,147.45970153808594,1061.5686274509803,2172.4313725490197
9,star,17.5,4514.97705078125,254.97450256347656,1057.3523809523808,2347.2
9,planet,22.5,3405.68310546875,148.32359313964844,1054.525925925926,2022.4814814814815
9,comet,61.5,9904.0693359375,188.40029907226562,1050.5718157181573,1863.8319783197833
9,planet,45.5,8769.40625,238.9958953857422,1041.2783882783883,1886.2637362637363
9,comet,56.0,8862.40625,228.33270263671875,1039.154761904762,1950.125
9,star,13.0,2597.873779296875,192.38670349121094,1022.9615384615385,2383.0384615384614
9,star,8.5,2115.396240234375,213.24000549316406,1006.4313725490197,2097.4313725490197
9,comet,135.0,22927.2109375,254.97450256347656,987.3456790123457,2402.425925925926
9,star,6.0,1447.87939453125,171.01220703125,968.5,2123.0
9,star,12.0,2487.431884765625,184.46519470214844,960.0,2179.0
9,star,11.0,1853.040283203125,149.07589721679688,957.0,2081.5
9,star,14.0,3428.621337890625,247.8549041748047,952.5,2063.5
9,star,11.5,1895.012451171875,131.6033935546875,947.4492753623188,2229.927536231884
9,star,19.0,4099.02880859375,209.15260314941406,945.921052631579,2099.9473684210525
9,comet,147.5,23822.00390625,219.0780029296875,950.6632768361582,2451.6983050847457
9,star,18.5,4411.6953125,248.45269775390625,937.5585585585586,2145.9549549549547
9,star,8.0,1508.947998046875,132.0303955078125,935.0,1908.0
9,planet,23.0,3998.09130859375,175.09640502929688,933.5652173913044,2271.9347826086955
9,comet,178.0,30012.94140625,248.7947998046875,938.2059925093633,1892.4644194756554
9,star,13.5,3419.95947265625,248.4635009765625,915.3827160493827,1923.6913580246915
9,comet,77.0,13961.671875,245.85980224609375,920.0649350649351,2185.78354978355
9,planet,46.5,8000.87646484375,249.38180541992188,911.179211469534,2434.4336917562723
9,star,8.0,1614.835693359375,154.51809692382812,901.5,2469.5
9,star,14.0,3021.02490234375,199.7174072265625,887.9285714285714,2073.8928571428573
9,star,16.5,3584.9443359375,220.3271942138672,856.0505050505051,2443.4646464646466
9,star,6.0,1835.9923095703125,241.31149291992188,852.0,1888.5
9,star,10.0,2114.447265625,191.87550354003906,848.4,1988.1
9,comet,190.5,34057.0078125,254.08859252929688,856.3543307086615,2182.511811023622
9,comet,171.0,30518.955078125,254.97450256347656,853.4766081871345,1968.7085769980506
9,comet,109.5,20092.615234375,235.07179260253906,851.0852359208524,1904.9010654490107
9,planet,26.5,5435.30078125,234.00100708007812,833.125786163522,2117.182389937107
9,planet,27.5,5273.18505859375,206.48570251464844,825.2787878787879,2150.4060606060607
9,star,6.0,1634.994140625,213.9687957763672,815.0,2435.5
9,comet,286.5,48165.2578125,241.3271026611328,813.5072716695753,2087.3630017452006
9,star,8.5,1428.273193359375,119.49939727783203,801.4313725490196,2073.4313725490197
9,star,17.0,3172.489013671875,182.027099609375,801.4705882352941,2199.029411764706
9,star,19.5,3984.4501953125,200.55560302734375,799.1196581196581,1987.3247863247864
9,star,6.0,1449.18701171875,182.96560668945312,797.0,1929.5
9,planet,46.5,9383.8388671875,254.97450256347656,794.4372759856631,1911.3118279569892
9,planet,27.5,4804.0673828125,199.1427001953125,789.8787878787879,1925.5939393939393
9,planet,25.5,3403.65478515625,133.7471923828125,770.0915032679738,2101.6013071895422
9,star,18.0,3606.19970703125,189.36390686035156,745.1666666666666,1982.6666666666667
9,comet,110.0,16551.6640625,199.364501953125,744.5727272727273,2197.909090909091
9,comet,58.5,9793.46875,250.5666046142578,740.985754985755,2129.005698005698
9,star,12.0,2775.71484375,188.67979431152344,725.0,2091.0
9,star,16.0,3252.86669921875,176.201904296875,712.5,2221.5
9,star,6.0,1414.2064208984375,170.04710388183594,711.0,2370.5
9,star,19.0,3298.05712890625,167.39649963378906,696.5,2470.5
9,planet,33.0,5870.2919921875,223.32699584960938,694.5151515151515,1923.4747474747476
9,planet,27.5,4606.603515625,186.0930938720703,691.4424242424243,1933.1939393939394
9,planet,25.5,5681.64453125,253.20269775390625,687.6797385620915,2086.052287581699
9,star,11.0,2407.863525390625,203.8697052001953,666.5,2365.0
9,star,19.0,3521.396240234375,169.95350646972656,668.0526315789474,2331.859649122807
9,comet,73.0,10425.3427734375,167.1103057861328,633.1803652968036,2042.296803652968
9,galaxy,389.0,63954.86328125,254.97450256347656,633.3967437874893,1927.9143101970865
9,galaxy,806.0,119436.9375,237.5446014404297,632.2088502894954,2463.887923904053
10,comet,50.0,9789.3291015625,233.17529296875,1237.2433333333333,3088.293333333333
10,star,11.5,2798.05224609375,246.34959411621094,1236.927536231884,2546.550724637681
10,star,13.0,1887.7584228515625,120.15370178222656,1236.4615384615386,2752.1153846153848
10,comet,81.0,14536.9384765625,249.37100219726562,1229.0802469135801,3062.456790123457
10,star,10.0,2057.359130859375,192.45899963378906,1221.7333333333333,2481.3333333333335
10,star,10.0,1639.1494140625,128.90069580078125,1214.9,2750.6
10,planet,29.0,5371.126953125,238.6862030029297,1208.9080459770114,2992.1609195402298
10,star,8.0,1329.5943603515625,139.72889709472656,1207.5,2891.5
10,star,14.0,2608.291015625,199.9792938232422,1200.1904761904761,2538.190476190476
10,star,6.0,1744.3983154296875,225.06640625,1193.5,2803.0
10,comet,85.5,15211.169921875,248.1862030029297,1184.037037037037,2682.8011695906434
10,planet,36.5,6107.04052734375,170.6331024169922,1172.132420091324,3049.5890410958905
10,planet,27.5,4622.978515625,229.21859741210938,1164.0666666666666,2616.5939393939393
10,star,9.0,2490.699951171875,235.09939575195312,1160.5,2583.5
10,star,6.0,1167.047119140625,145.63690185546875,1142.5,2834.0
10,planet,22.0,4405.56884765625,252.5832977294922,1138.6666666666665,2999.568181818182
10,planet,24.0,3852.979248046875,207.8538055419922,1137.125,2698.6666666666665
10,star,10.0,1872.781982421875,155.36109924316406,1131.1,2740.6
10,comet,104.5,16916.087890625,247.90890502929688,1119.3349282296651,2967.2089314194577
10,star,17.5,3534.423828125,224.15609741210938,1108.1047619047617,2658.647619047619
10,planet,21.0,3802.916015625,228.21780395507812,1080.5,2816.5
10,planet,38.5,7276.27880859375,249.94720458984375,1081.5670995670996,2669.3939393939395
10,comet,87.0,13879.025390625,216.60360717773438,1079.9693486590038,3048.0344827586205
10,star,10.5,2248.445556640625,211.147705078125,1070.6507936507937,2933.1746031746034
10,planet,21.5,2854.65869140625,147.6804962158203,1057.3798449612402,2506.3798449612405
10,comet,147.0,20095.85546875,233.58349609375,1052.2551020408164,2905.236961451247
10,comet,57.0,10784.498046875,237.7895050048828,1030.6812865497077,2676.3596491228072
10,planet,35.0,5353.859375,213.49639892578125,1022.2952380952381,2546.709523809524
10,planet,28.0,5540.1083984375,237.53379821777344,1020.5,2990.0
10,star,18.0,3031.55029296875,175.55960083007812,1002.0,2607.5
10,planet,39.0,5506.158203125,192.92469787597656,989.4230769230769,2561.4871794871797
10,planet,36.0,6442.4765625,232.36489868164062,985.1898148148148,3009.1481481481483
10,comet,145.0,22334.03515625,220.63729858398438,973.3275862068965,2762.544827586207
10,planet,34.0,5380.7822265625,225.1544952392578,962.9411764705883,2612.926470588235
10,planet,41.0,6152.41650390625,202.90809631347656,962.5121951219512,2957.6178861788617
10,star,6.0,1449.0947265625,170.0115966796875,956.0,2832.5
10,planet,28.5,4025.795654296875,183.05419921875,957.953216374269,2814.5380116959063
10,planet,22.5,2906.753173828125,123.69319915771484,952.9407407407407,2805.962962962963
10,galaxy,748.5,116831.703125,253.2135009765625,951.3923402360276,2551.1770207080826
10,star,8.0,1490.829345703125,136.97760009765625,916.0,2610.0
10,star,14.0,2797.617431640625,230.06129455566406,895.5,2713.5833333333335
10,comet,117.0,20294.3515625,254.97450256347656,894.3276353276353,2520.266381766382
10,planet,30.0,5856.98486328125,232.15359497070312,882.4333333333334,2710.55
10,planet,20.5,3726.6416015625,217.39219665527344,873.8943089430894,2688.211382113821
10,star,18.5,3463.893310546875,227.74569702148438,872.5585585585585,2897.045045045045
10,star,10.5,1910.820556640625,157.2657928466797,867.8253968253969,2876.3492063492063
10,planet,33.0,5659.62744140625,180.7407989501953,861.6818181818182,2715.510101010101
10,planet,44.0,7583.94775390625,230.48980712890625,851.8863636363636,2886.132575757576
10,star,6.0,1593.96875,189.8428955078125,842.5,2820.0
10,star,11.0,1960.6278076171875,150.322998046875,830.6060606060606,2491.0
10,planet,23.5,4170.189453125,209.02810668945312,829.8156028368794,2854.8156028368794
10,planet,24.0,4544.14453125,215.85009765625,823.9027777777777,3023.1944444444443
10,star,11.0,2080.868408203125,168.58299255371094,812.0,3063.3939393939395
10,planet,49.5,5326.2685546875,111.62300109863281,806.2727272727273,2506.212121212121
10,planet,25.5,5625.8212890625,253.80050659179688,793.9477124183006,2506.6797385620916
10,comet,143.0,21503.33203125,235.76199340820312,792.8951048951049,2789.04662004662
10,planet,42.0,6630.2646484375,184.3699951171875,783.7619047619048,2618.309523809524
10,planet,29.0,5729.0078125,215.2230987548828,775.5459770114942,2650.6091954022986
10,star,6.0,1314.278076171875,154.9626007080078,753.5,2509.0
10,planet,23.0,4712.3388671875,247.87649536132812,751.5,2677.5
10,comet,59.0,10575.9990234375,254.97450256347656,738.5508474576271,2828.0508474576272
10,planet,23.0,4154.49755859375,197.84759521484375,734.0,2806.550724637681
10,comet,54.0,8949.2099609375,211.6999053955078,729.0925925925926,2668.6296296296296
10,planet,47.5,9606.44140625,254.97450256347656,698.3964912280702,3028.1403508771928
10,star,8.5,2039.916259765625,213.24000549316406,692.5686274509803,2904.4313725490197
10,star,14.0,2529.38720703125,181.6697998046875,682.0714285714286,2712.8928571428573
10,star,11.5,2970.7744140625,236.60470581054688,680.072463768116,3037.550724637681
10,comet,54.5,9738.4794921875,249.37100219726562,672.34250764526,2604.788990825688
10,star,13.5,2725.89306640625,215.3927001953125,667.8641975308642,3055.135802469136
10,planet,43.5,7602.19775390625,254.97450256347656,640.0038314176245,3094.7394636015324
10,star,11.0,2618.139892578125,251.98550415039062,626.6060606060606,2677.0
10,planet,27.5,4115.9716796875,160.78640747070312,622.3090909090909,3066.957575757576
10,comet,161.5,18194.24609375,143.59890747070312,634.2156862745098,2483.8028895768834
12,star,5.5,1178.7979736328125,137.6501007080078,1858.060606060606,980.6060606060605
12,star,16.0,3527.437744140625,223.05599975585938,1857.0,1090.0
12,planet,49.5,6944.24755859375,183.34109497070312,1856.2154882154882,761.1313131313132
12,comet,63.5,12727.115234375,233.94700622558594,1826.3438320209973,682.8057742782153
12,comet,67.0,12209.59765625,242.30540466308594,1818.7960199004974,939.9278606965174
12,star,6.0,1817.2255859375,229.53909301757812,1799.5,1101.0
12,star,10.5,1933.50537109375,156.77130126953125,1795.3492063492063,990.8253968253969
12,star,15.0,3190.483642578125,210.66290283203125,1795.3666666666668,688.8
12,galaxy,1297.0,178870.46875,254.97450256347656,1812.7851452068876,1026.2111282446672
12,comet,56.5,7335.4970703125,127.42369842529297,1792.9321533923303,1001.8525073746312
12,star,6.0,1248.867431640625,139.01060485839844,1785.5,1005.0
12,planet,26.0,4401.79345703125,188.86669921875,1786.3333333333333,1214.3333333333333
12,star,18.5,3664.30029296875,177.05270385742188,1781.5585585585586,774.8738738738739
12,planet,29.0,4564.759765625,193.64439392089844,1779.3735632183907,1031.3275862068965
12,star,8.0,1306.862060546875,101.16010284423828,1774.0,671.0
12,comet,50.0,9728.5771484375,249.06129455566406,1738.6766666666667,638.87
12,star,17.5,3733.879638671875,235.51870727539062,1702.3523809523808,1130.895238095238
12,star,13.0,3040.79931640625,216.99659729003906,1698.576923076923,690.6153846153846
12,star,9.0,2882.030517578125,248.44189453125,1683.5,909.5
12,star,6.0,1485.820556640625,163.7631072998047,1680.0,719.5
12,star,8.5,2329.10595703125,230.64830017089844,1658.4313725490197,999.5686274509803
12,comet,155.0,25203.796875,251.43089294433594,1653.463440860215,719.1827956989247
12,star,14.5,2863.9658203125,171.59979248046875,1620.4252873563219,856.4597701149426
12,star,6.0,1759.7926025390625,210.8968048095703,1617.0,672.5
12,comet,152.0,29110.87890625,250.1428985595703,1611.8782894736842,983.4506578947369
12,star,10.5,2242.12646484375,183.7969970703125,1569.8253968253969,1124.6507936507937
12,comet,225.5,42502.1484375,243.42100524902344,1587.4737620103474,642.0140428677014
12,star,11.0,2384.677978515625,228.90890502929688,1562.5,1007.0
12,planet,31.0,6273.63671875,248.33880615234375,1545.0,646.2150537634409
12,planet,20.0,3715.5556640625,189.91900634765625,1541.725,874.15
12,star,6.0,1719.1046142578125,205.3332061767578,1535.0,659.5
12,star,16.0,3717.3818359375,239.63690185546875,1532.3645833333333,682.125
12,galaxy,813.0,135759.484375,247.70249938964844,1545.1320213202132,1226.9928249282493
12,planet,38.0,6826.71533203125,212.86309814453125,1514.0526315789473,1209.1842105263158
12,galaxy,736.5,119932.796875,254.97450256347656,1523.9760126725503,713.3962434940031
12,planet,48.0,7975.58251953125,204.58790588378906,1501.0625,1202.1180555555557
12,star,14.0,2718.0361328125,198.50979614257812,1496.5,1090.5
12,comet,92.5,17072.546875,253.80050659179688,1490.0252252252253,827.0144144144144
12,comet,95.5,16422.962890625,222.9250946044922,1460.1675392670156,1080.3542757417104
12,comet,68.5,11866.8564453125,216.8134002685547,1448.9367396593675,662.8710462287105
12,star,6.0,1746.1090087890625,203.21780395507812,1432.5,981.0
12,comet,242.0,33168.96875,253.2135009765625,1437.711432506887,1198.6742424242425
12,star,6.0,1653.679931640625,195.88490295410156,1402.5,1180.0
12,planet,32.0,5504.8076171875,199.79330444335938,1385.703125,928.3385416666666
12,planet,22.5,4614.97412109375,218.9947967529297,1364.6148148148147,795.6148148148147
12,star,15.0,3576.61279296875,224.2021026611328,1360.0,938.8888888888889
12,planet,21.5,5405.31396484375,254.97450256347656,1359.031007751938,875.1550387596899
12,star,6.0,2156.54638671875,254.97450256347656,1347.5,842.0
12,star,6.0,1492.9393310546875,157.69679260253906,1325.5,813.0
12,star,11.0,2566.506103515625,188.78329467773438,1300.409090909091,1100.4545454545455
12,star,9.0,2055.7548828125,190.57159423828125,1286.5,707.5
12,comet,229.5,41063.734375,244.0771942138672,1286.717501815541,983.79302832244
12,star,13.0,3603.643310546875,254.97450256347656,1270.5,1238.051282051282
12,comet,51.0,9552.080078125,231.90870666503906,1262.6013071895425,1013.3529411764706
12,star,6.0,1624.2801513671875,195.70689392089844,1258.5,929.0
13,star,11.0,2945.037109375,226.89849853515625,1841.0,1790.5
13,star,18.0,4949.18408203125,250.2353057861328,1833.611111111111,1598.9444444444443
13,galaxy,517.5,98106.2578125,254.97450256347656,1845.047342995169,1306.1536231884058
13,planet,45.0,9920.357421875,250.24609375,1827.8666666666668,1395.4333333333334
13,star,17.5,4429.279296875,239.9573974609375,1819.4380952380952,1841.647619047619
13,planet,31.5,7942.76171875,252.61570739746094,1803.3703703703704,1321.5820105820105
13,comet,214.0,37492.06640625,222.52279663085938,1808.9143302180685,1510.7352024922118
13,galaxy,353.0,67502.9140625,252.32760620117188,1805.3474976392822,1400.0084985835695
13,star,8.0,1844.904296875,155.36770629882812,1786.5,1364.5
13,star,8.5,2430.1396484375,210.60389709472656,1778.4313725490197,1371.5686274509803
13,comet,65.5,14861.279296875,254.97450256347656,1768.7455470737914,1380.3536895674301
13,planet,42.0,9137.1650390625,245.893798828125,1766.0595238095239,1410.9285714285713
13,planet,46.5,10682.7802734375,244.61019897460938,1766.168458781362,1586.9641577060931
13,planet,37.0,9149.033203125,252.59410095214844,1756.027027027027,1540.8648648648648
13,planet,25.0,5434.79150390625,239.9033966064453,1706.0,1530.0
13,star,8.5,2451.18359375,205.36279296875,1698.5686274509803,1301.5686274509803
13,comet,217.0,45520.21484375,250.6374969482422,1704.647465437788,1259.8018433179723
13,planet,42.5,8003.54541015625,201.2686004638672,1696.3803921568626,1810.2666666666667
13,comet,58.0,13326.3056640625,253.80050659179688,1693.7701149425288,1588.8994252873563
13,galaxy,304.0,63042.79296875,254.97450256347656,1689.6990131578948,1761.327850877193
13,star,8.0,2402.8095703125,216.8809051513672,1651.5,1525.5
13,comet,82.0,15769.2900390625,251.51260375976562,1575.9166666666665,1645.6565040650405
13,galaxy,852.5,166027.703125,254.97450256347656,1573.068230694037,1607.075073313783
13,star,10.0,2468.72607421875,191.89019775390625,1550.1,1545.6
13,comet,107.0,21556.853515625,240.07749938964844,1545.417445482866,1283.733644859813
13,star,10.0,2197.833251953125,159.51519775390625,1536.9,1602.6
13,comet,216.5,43253.625,237.3105010986328,1546.7136258660507,1244.6889915319477
13,star,10.0,2741.55615234375,227.20799255371094,1527.9,1508.6
13,galaxy,1195.5,229955.125,254.97450256347656,1548.7582601422,1839.6138296389236
13,star,13.0,2877.763671875,170.9969024658203,1510.6153846153848,1288.3333333333333
13,comet,53.5,11730.4755859375,254.3874969482422,1506.8255451713396,1621.816199376947
13,star,15.0,4602.17236328125,254.97450256347656,1492.0,1459.111111111111
13,star,17.5,3366.328857421875,162.4844970703125,1467.895238095238,1540.3523809523808
13,planet,46.5,11426.849609375,254.97450256347656,1455.5555555555557,1299.7347670250897
13,star,11.5,3294.77783203125,225.79539489746094,1442.4492753623188,1629.072463768116
13,star,16.5,3639.62939453125,174.62649536132812,1441.5959595959596,1744.20202020202
13,comet,108.5,23693.1328125,254.97450256347656,1441.720430107527,1567.4485407066052
13,comet,50.0,11583.32421875,229.90280151367188,1421.56,1533.1399999999999
13,planet,23.0,6243.59716796875,252.31680297851562,1404.5652173913043,1293.5869565217392
13,star,11.0,3349.111083984375,244.06640625,1384.5,1313.0
13,planet,29.0,6013.14697265625,191.61819458007812,1381.603448275862,1456.1379310344828
13,comet,82.5,15058.404296875,197.45730590820312,1365.7414141414142,1430.7939393939394
13,comet,158.5,28231.8046875,246.11549377441406,1368.858044164038,1395.6109358569927
13,star,6.0,1711.3134765625,193.0384979248047,1349.0,1551.5
13,star,6.0,2231.061767578125,231.90870666503906,1344.5,1392.0
13,star,19.0,4412.3056640625,207.03900146484375,1330.0877192982457,1742.5
13,comet,175.0,33123.08203125,243.2729949951172,1301.9847619047619,1379.0838095238096
